11962:7000,1730,238,3847,40,81,2481,76,17,1682
11968:17,616,8,302,1126,245,70,65,84,654
11972:32142,49733,11901,327,41595,873,17,57146,1360,8191
11979:866,17,500,76,81,698,70,650,14942,54252
11983:17,654,84,8,616,58,650,518,1102,76
11988:654,302,616,58,29,8,518,542,84,15
11990:35032,12505,3717,4357,3484
11996:
11999:441,5122,2715,2917,13,3506,4444,1744,4513,2028
12008:17,616,58,654,302,15,542,554,101,61
12010:441,710,245,1744,3196,1002,4268,17,27070,197
12011:17,616,58,302,654,650,84,542,861,8
12027:17,302,58,616,654,564,650,3937,8,84
12028:654,8,84,542,162,650,101,518,6,138
12037:17,302,654,616,29,15,84,285,61,8
12047:2139,68126,508,1460,22346,226,17,2008,76,8
12050:17,654,616,518,542,76,354,650,138,289
12067:4146,6117,2528,16658,12093,76,24647,2857,28389,4110
12084:17,654,29,15,861,8,76,650,6,84
12094:168,984,463,2642,1400,574,4877,135,661,2632
12130:1804,4336,18364,10415,12441,2425,5299,2163,3487,1653
12170:17,302,564,654,650,616,58,736,84,866
12199:790,21813,10408,42901,10567,24141,88166,3840,77382,24174
12211:10692,16658,6901,1651,8783,2528,12093,3043,6117,4110
12213:5739,40,344,13835,1973,10020,2596,9864,70377,7140
12232:17,654,302,84,8,76,542,29,650,861
12234:17,76,302,616,518,8,654,787,84,564
12235:302,17,29,58,84,542,616,1102,6,650
12237:10291,30139,40898,2337,3239,7004,14435,72788,20288,57498
12239:805,5726,22801,28166,7320,826,76077,50995,23297,18067
12263:17,8,616,542,61,15,57147,245,32,654
12268:16995,17,616,885,302,76,2081,38891,31315,654
12271:68911,6917,5812,81,17,76,70,2139,245,508
12272:654,542,17,616,3256,302,10085,58,245,518
12296:899,1187,48,17,1119,245,1471,1389,1057,4420
12310:17,302,616,654,8,508,58,76,564,518
12327:17,654,58,302,650,3446,54539,698,616,564
12328:899,17,1119,84,302,354,654,518,947,8
12356:17,8,518,302,15486,616,70,654,354,58
12360:302,654,616,58,8,84,224,76,1102,650
12364:654,302,58,354,289,518,84,301,8,29
12373:14890,10048,10305,19795,23051,8102,21640,13885,57734,43086
12375:47601,20676,16536,40513,3694,44247,15413,1790,5533,7707
12376:2549,22218,65877,79764,76972,1592,5784,28417,6165,7945
12379:65,119,1287,511,4499,327,5567,967,508,14892
12406:33063,48628,14416,17,2121,654,24896,18442,38632,32140
12416:302,654,58,84,616,518,1102,650,27024,17247
12428:
12433:17,654,518,8,302,15,84,616,58,1957
12443:17,65,616,8,518,32,3233,656,302,542
12453:302,1102,654,2162,1119,875,354,8,29,736
12464:17,225,616,302,654,8,696,13832,76,7067
12467:17,1356,245,131,301,1002,535,76,10175,1603
12474:17,8,2082,84,654,518,616,15,61,542
12480:302,17,654,616,58,542,8,518,861,40167
12496:2924,52070,54513,16433,36443,65938,22510,30223,89721,23398
12498:
12505:40609,41640,82254,80281,12129,3167,21149,2513,68204,27407
12512:654,58,616,8,84,542,650,15,518,76
12531:17,564,616,58,654,302,542,650,8,76
12532:5282
12533:58,616,29,650,8,518,542,76,6,15
12534:76996,104055,20096,3683,18370,33138,4138,678
12536:17,302,84,58,616,29,518,76,354,1102
12540:17,654,6342,84,8,4032,1389,616,429,58
12541:17,76,302,354,226,564,508,654,1382,736
12544:17,302,616,654,58,84,518,650,15,76
12549:17,302,654,354,76,29,84,254,58,138
12552:17,518,542,8,616,15,245,103,28472,654
12555:37827,8899,8621,5331,6191,61648,64022,2275,877,12412
12556:17,1102,8,302,654,29,58,6,354,518
12559:302,2162,654,875,84,1119,58,245,29,1102
12562:12637,67574,10246,3041,42440,9354,64,32648,29453,10404
12564:58,616,84,542,15,76,6,8,101,518
12568:
12573:17,616,654,58,302,15,650,542,61,518
12587:654,302,29,58,84,616,101,8,6,76
12595:81,17,1002,76,245,3939,226,840,94,616
12601:27230,14012,76332,40643,16739,45564,24174,88166,79390,19631
12604:302,84,518,650,29,76,861,15,101,564
12616:11644,9629,2447,37386,14964,24211,11641,28490,4941,16155
12622:17,302,654,616,29,650,6,15,84,542
12628:4305
12630:17,654,58,616,302,542,61,22253,15,8
12642:17,654,616,8,518,29,650,76,564,289
12660:616,17,302,58,654,650,64719,29,1196,8
12662:59585,18098,69816,56318,16496,4287,31555,29030,2139,8363
12663:17,616,654,58,302,76,542,564,238,29
12669:302,654,34555,17,58,616,29,34019,59700,19750
12676:69173,75173,50550,29165,4444,1410,1205,827,2347,15931
12700:1913,16036,4696,1002,4513,3618,1340,1744,168,76
12701:17,14035,616,84,302,654,27705,58,650,564
12723:3618,710,6315,1002,13,8928,16465,4421,1744,14955
12725:62002,7514,17,7193,29,302,58,654,616,1458
12739:2832,24464,56304,12039,2492,129,1112,28894,43024,40468
12753:17,302,654,58,616,29,84,8,650,354
12754:5124,42088,19236,26488,16381,175,4940,7225,12722,1147
12761:2139,76,564,17,24835,361,35847,500,70,805
12766:81,1749,3819,226,3423,1888,140,2967,4021,3407
12767:
12773:52311,26138,9397,69111,2194,51399,53193,65901,931,34184
12779:3237,39851,44254,48076,17339,6202,23317,22689,91124,4575
12780:17,616,76,654,302,8,12090,542,58,696
12794:17,76,425,2139,245,616,1099,1410,262,873
12795:17,654,29,58,616,84,394,650,1102,76
12796:361,866,76,2139,6387,17,1995,254,8818,2848
12799:
12804:17,1023,947,1126,931,1405,508,327,8,119
12807:2510,19206,41164,36909,23848,12294,11590,7524,8772,8159
12811:17,302,654,84,58,616,354,70,8,138
12836:616,17,58,654,542,861,302,15,8,1196
12841:9127,70277,37666,60650,5671,29064,58745,10348,741,11004
12852:17,654,302,58,616,29,285,650,15,76
12860:654,616,58,29,138,76,301,650,542,736
12885:302,654,58,616,650,542,29,8,84,564
12892:302,616,654,58,8,29,542,76,84,518
12898:17,15,58,616,302,654,34020,62,542,29
12902:51483,5975,8772,2633,23848,17316,12294,14814,7524,27481
12912:17,84,76,564,650,15,861,101,1102,289
12918:17,616,302,29,542,84,518,138,285,224
12928:17,84,2162,302,875,654,518,354,736,947
12931:17,654,616,302,29,542,289,650,8,15
12934:616,31654,568,3516,3997,542,780,77217,30833,22049
12939:6435,30750,1382,787,57994,54638,7085,66657,41961,43696
12956:34203,46738,17,616,45,58,1196,302,654,238
12967:17,654,302,2739,616,29,16431,245,61,542
12970:17,302,654,182,616,58,76,1245,29,84
12985:44036,4985,3001,3010,3039,5512,83766,78185,66616,3560
12986:654,616,302,564,58,17,2139,719,138,285
12991:17,508,76,564,616,65,302,654,650,32
12998:14541,17,654,58,616,29,302,3101,43258,322
13004:76,542,17,564,2139,302,500,11893,34521,46717
13019:29960,35032,2194,45147,3484,53369,1371,10905,24790,6118
13024:
13025:285
13039:533,11538,25821,6311,7926,10981,17316,15718,16846,14814
13040:6431,34936,6227,81,1749,2379,7211,31602,34595,8667
13050:
13060:
13062:939,2656,9093,50946,4300,3535,5010,25138,36227,32906
13071:10041,1352,1527,3107,189,1712,8848,6434,5624,7831
13080:24477,40888,22205,32884,49809,50602,83595,39963,21112,52477
13081:654,8,84,650,76,15,6,101,1102,289
13087:867,43319,1370,15651,21507,245,24248,12933,37933,54999
13092:302,616,58,84,8,29,76,650,542,564
13094:302,17,654,1709,28309,18569,9019,10810,8,84
13106:1701,52930,55002,69909,59651,33504,28641,35355,14417,25428
13109:17,564,81,76,616,302,654,58,542,8
13110:76,564,17,81,508,616,302,2414,2139,8
13116:347,24467,7981,14237,29543,11884,13200,64491,9043,77533
13152:17,654,84,58,616,76,650,1102,361,301
13153:866,861,654,302,698,616,17,542,358,13420
13177:17,616,302,654,58,409,76,8,84,650
13179:17,46851,650,44427,302,564,7361,12915,654,616
13192:
13195:8194,37121,17,302,616,76,17396,650,542,1058
13226:55388
13233:17,302,58,616,650,654,38138,542,51014,8
13259:
13264:616,654,302,58,8,84,76,6491,29,26885
13269:
13280:17,654,58,302,616,8,29,15,518,322
13285:28138,69053,45988,42379,39215,68220,99869,108111,70,17
13289:16995,698,885,23970,2081,2139,38891,76,138,302
13295:654,302,8,542,518,861,76,15,84,650
13296:924,31496,43124,2547,4447,24932,2123,13716,65877,65965
13307:7184,85195,12128,3795,616,2425,2631,83198,2790,94751
13312:654,58,616,354,84,542,650,138,1102,8
13319:
13325:1592,26722,12508,33822,38522,6337,3509,11008,13789,51224
13335:17,58,654,302,29,15,8,542,76,361
13339:37869,7021,10492,13889,42141,9289,3672,11199,17567,54142
13353:17,302,654,616,58,3423,780,518,8,32
13367:21903,72988,2135,22215,78073,68700,10420,38546,15931,8111
13375:
13377:17,76,302,616,654,58,43400,5357,7981,10692
13380:
13387:87381,51224,52805,870,2194,752,12508,7457,1007,35286
13392:9286,66642,23964,37575,57160,42128,75019,61965,17978,17411
13414:302,654,616,58,16329,237,29,564,518,861
13425:17985,95140,8359,13419,1803,40373,81105,76932,4981,72177
13432:17,787,58,616,654,518,302,84,29,15
13434:302,3207,654,616,58,84,8,29,245,354
13435:17,361,302,2139,654,76,254,70,58,546
13436:46994,14600,23824,25716,35055,20792,16621,19433,10602,21380
13444:17,616,8,518,76,302,58,654,508,101
13445:17,302,654,58,8,84,650,29,1102,518
13447:5477,22182,11404
13459:76,17,698,2139,40,226,564,18287,616,10039
13464:168,984,463,719,1400,574,1326,7711,760,10267
13466:17,616,654,70,302,58,564,354,301,101
13467:25697,58513,2998,34838,17,616,20094,34071,654,84
13469:654,301,58,616,84,354,8,70,76,650
13470:6951,62558,18920,68303,512,17835,33228,35817,39399,13247
13504:302,899,58,84,616,354,8,48,76,301
13506:17,302,58,654,616,285,84,10684,650,15
13511:654,302,616,58,84,29,8,518,6,15
13525:1978,72327,10359,28321,35249,40800,6798,70972,26888,85974
13526:1326,1460,168,5738,719,226,14754,76,661,4372
13530:14307,262,11899,11539,2596,1326,17567,3423,1592,3789
13533:17,302,616,654,8,542,650,518,84,29
13534:42665
13535:3196,157,14793,10541,465,5627,27070,15772,4626,4755
13564:2669,37121,6840,8194,17396,65145,736,17,224,8
13568:35494,9497,4697,16715,1526,4600,42275,19480,44680,33252
13584:17,616,61,654,302,518,58,15,32,84
13590:
13596:17,8,1936,76,616,654,508,84,302,974
13602:17,302,654,58,8,542,650,15,518,29
13607:138,70,17,302,654,354,84,226,521,29
13613:17,654,302,616,500,650,84,6917,861,8
13618:
13632:7703,13789,696,3619,55960,15315,17375,41527,74529,8836
13633:3160,15370,10247,2469,530,1804,58,4174,101,289
13634:302,654,616,29,58,361,32,1168,84,650
13643:5738
13657:1539,65,7642,7741,36547,47316,1600,17,9969,1451
13665:302,17,616,654,58,542,8,29,76,518
13666:17,508,302,650,616,654,8,564,542,70
13696:70,81,17,76,138,2967,1884,564,508,302
13700:654,302,8,616,58,1102,70,354,29,736
13701:8772,12294,7524,51483,70,5975,3741,4671,17,6977
13710:168,15560,1528,1326,5480,1986,49842,44628,2685,9265
13723:29654,7576,54842,29165,34997,36086,8159,8060,35064,53123
13752:46738,409,13784,41657,48386,28072,2912,5474,18931,30152
13758:17,654,1359,616,36182,84,8,58,273,29
13761:7306,2668,354,932,1065,301,53174,5608,23295,28021
13770:53455,36057,8883,24960,15068,14010,43956,16145,23580,6096
13781:51741,921
13782:9594,1547,11178,9435,12861,2543,8867,11855,7622,17
13784:1793,40754,13181,24175,17113,26305,43412,24063,32321,42150
13806:302,654,518,58,616,354,29,301,361,76
13812:17,302,58,654,736,8,76,84,650,564
13813:302,654,58,616,84,29,8,650,518,542
13831:22966,78942,25793,16208,1830,9567,38470,42835,17677,35093
13835:361,866,13420,8818,2139,546,1728,13083,17,56260
13841:17,302,654,616,58,564,84,29,8,224
13871:719,463,168,4877,2888,984,135,1400,2103,5488
13874:
13876:17,616,302,58,654,8,518,84,15,29
13883:58,302,29,616,84,101,354,650,542,1102
13884:17,58,654,616,8,84,518,564,29,101
13892:36681,14993,14131,81,32914,3946,76,698,2139,18482
13893:5304,10180,23399,10981,34359,44820,8772,4310,19378,3173
13900:302,654,8,616,58,564,650,76,518,289
13912:4,58654,14688,69703,18452,13885,10048,16646,59734,7450
13918:9629,2934,24340,11644,398,73971,12455,15727,20276,8959
13924:302,654,58,616,84,29,8,1102,650,542
13953:17,361,76,5097,698,890,1913,564,500,62523
13956:15947
13961:
13964:17,302,654,361,1796,8,616,43808,65,76
13995:3282,27335,15078,71248,54427,47278,20245,75100,97866,33265
14003:
14014:26540,15248,83106,24968,50408,92880,71533,36274,34346,74775
14015:
14024:28615,88114,827,245,508,33431,2589,1002,20416,42089
14034:
14040:53731,51689,327,245,3433,44501,4364,1276,20279,3476
14056:17,364,353,542,616,2268,65,6,94,61
14057:17,616,302,654,58,29,542,564,84,15
14058:17,302,616,542,58,29,101,76,650,32
14065:81,76,2139,564,385,17,10543,226,302,616
14068:2696,1827,2714,2403,3207,5017,1524,60329,30638,54930
14069:654,616,542,84,8,518,650,76,15,861
14084:302,3389,17,654,58,84,48,616,899,1187
14087:65161,55235,52829,60865,41527,18453,25649,8794,12495,3440
14088:13348,4671,36266,1077,19731,5512,110991,83175,14259,31368
14095:
14112:302,58,17,29,861,84,162,8,1102,650
14120:17,302,654,616,29,58,84,542,15,101
14128:1175,78786,13019,35258,28309,18120,26096,29117,13378,1743
14139:17,654,302,8,58,518,542,84,245,32
14142:43736,47372,12549,2121,23370,1131,9152,56091,8191,1346
14147:
14148:31367,28956,11025,20402,1270,14124,30845,36128,6680,3884
14151:17855,6906,5807,48832,8226,29473,2400,63371,42870,11887
14176:17,654,616,58,29,15,76,542,8,518
14210:17,302,616,58,650,542,8,15,84,32
14211:17,616,650,302,542,76,58,654,15,8
14219:81,3137,226,2379,1749,2204,780,15535,5767,3423
14247:36785,518,8,654,302,1102,616,83193,650,736
14293:654,616,29,650,8,564,84,518,285,61
14299:17,84,654,302,8,518,616,542,58,101
14314:654,302,84,616,58,1102,650,76,101,564
14321:66145,43705,22283,1545,24790,6450,1187,2162,48,8946
14330:62769,18098,616,57182,8,1987,654,17,2139,29030
14336:1002,17,302,2980,564,2778,245,226,81,4798
14347:
14371:17,616,302,654,518,8,84,58,899,542
14386:182
14397:17,302,45748,654,58,6,616,289,32,2734
14407:17,70,327,138,76,654,616,8,564,302
14422:65532
14436:17,302,654,58,616,70,564,542,84,7334
14445:17,1611,650,31104,6427,42791,47793,3353,33879,654
14446:17,654,302,650,616,58,76,364,29,224
14455:18798,21729,12201,14540,1104,87511,27148,39422,7355,398
14470:17,654,518,616,1102,58,354,29,301,899
14473:17,168,719,76,5480,984,302,654,760,361
14508:
14509:302,654,70,616,84,564,8,736,947,2967
14517:55482,15947,43930,37792,27673,81974,86576,12513,31350,78882
14522:17,76,302,616,81,564,650,654,58,70
14524:827,1205,76,70,1410,17,81,2917,226,2406
14536:168,719,8860,2103,1326,1400,14593,5480,2685,984
14554:5437,15162,37109,90238,50478,55403,78903,16421,48634,42897
14568:2265,2139,40,76,361,17,1149,6387,616,58
14576:76,698,17,302,40,564,616,654,81,901
14582:302,29,84,542,76,650,8,518,1102,285
14590:302,41715,58,483,654,52124,4181,1239,239,17
14591:76,7273,226,508,25237,70,13585,18867,1023,564
14601:
14613:17,654,58,64179,29,650,84,518,542,564
14615:
14619:1730,14462,3328,2492,5097,20806,3568,17375,189,4743
14629:16941,14170,56236,15112,6453,24711,3215,15098,8735,598
14639:6387,2848,76,22856,22614,31633,40263,361,5363,17
14640:
14652:654,302,616,58,650,15,542,29,84,564
14676:654,58,616,29,650,84,15,76,8,6
14681:1176,16701,7627,6906,24467,20836,87631,59248,13896,14966
14695:17,245,1744,302,616,710,8,94,327,15
14697:4158,17498,14505,27209,8419,16501,25466,3481,74730,2439
14701:17,302,84,8,58,518,29,1102,616,15
14712:50908,8066,2548,10175,98259,535,43507,22834,29521,25839
14717:3137,780,2241,3423,8511,7211,13544,9575,3939,3374
14719:302,58,616,29,650,84,8,354,736,138
14721:30815,13077,9674,24933,19528,38522,11072,18743,51232,74475
14737:52797,18441,30532,302,48753,31914,72759,1324,13925,20576
14752:
14755:17,616,302,58,29,650,76,15,8,542
14759:654,84,138,616,354,1102,29,70,58,8
14764:46667,47411,59439,43007,24748,22444,18025,17231,26841,2692
14767:9354,34145,33562,44738,13335,12548,8454,27291,20288,1069
14771:3423,3137,7211,13544,8511,2241,986,140,550,22597
14776:17,616,654,8,564,84,58,302,931,1539
14784:19112,1682,4261,719,5480,42088,168,5738,8860,7327
14788:302,17,29,650,84,861,76,564,285,542
14791:168,463,984,5480,1400,2642,2103,760,1528,2685
14793:403,70578,26109,15728,81,3137,3423,14174,83906,24396
14794:302,654,616,58,8,518,542,101,84,15
14822:102457,14317,26278,30189,7215,29147,9896,20619,19024,32708
14824:3618,13,4513,2917,1256,710,11928,5122,1744,1410
14862:7334,13660,17,14259,378,873,1077,70,5254,3039
14863:302,84,654,518,8,12884,327,47553,616,1102
14864:654,510,17,302,58,29,616,162,84,542
14865:616,302,654,58,542,8,650,15,518,84
14874:302,17,58,29,616,84,354,1102,138,650
14879:119,5145,559,16715,1190,4967,1987,103,999,518
14881:168,76,463,1400,984,1326,2103,5480,4877,17
14883:58,616,8,29,354,1102,301,2162,518,70
14906:81,3423,22421,3718,1888,7211,3374,2241,13544,16286
14923:
14924:5117,245,1460,2715,9800,12165,6097,1744,2717,17
14933:840,10541,465,157,14793,8069,18897,27094,20525,27070
14934:719,574,1400,5480,8860,2103,463,2642,661,135
14960:18447,2162,7637,11683,58789,43591,12629,50,44859,50477
14964:58,616,84,8,650,76,518,542,1102,15
14967:6435,12670,17,49719,302,564,1608,654,650,616
14982:17,302,654,616,58,8,650,861,76,285
14992:81,7211,2241,3423,140,986,16217,3819,2967,1888
15002:52792,77433,7148,58754,68900,27944,46072,31723,35378,1347
15024:17,518,3484,616,542,245,76,15,8,4755
15025:28250,29059,19476,34145,26687,42887,16266,8183,9729,65562
15027:6491,500,785,18239,17,6127,17546,76,11671,361
15043:
15044:616,17,302,654,58,542,564,76,29,1196
15051:
15066:5567,25332,1551,54638,57994,1508,17,1790,564,27910
15068:168,719,463,378,135,1400,2642,8733,574,801
15073:654,302,17,58,29,354,15,1102,518,4697
15076:30644,873,1606,17,327,65,119,12776,131,84
15079:654,302,616,15,2939,58,24320,27760,37702,17
15101:51244,45123,6906,5693,2406
15104:3089,108820,23936,17,22765,49473,3005,30128,654,20195
15106:302,654,17,616,84,58,13984,29,8,518
15113:30911,3567,5194,14672,12606,12859,10526,49275,66670,60870
15130:
15131:39390,22966,18129,6674,46005,54625,25793,25237,29064,7273
15135:17,302,654,616,518,84,58,787,15,61
15166:76,564,1913,17,2139,40,2414,302,616,500
15176:
15177:302,654,616,58,84,8,650,29,301,138
15178:302,17029,30688,654,58,616,84,29,542,19818
15187:65949,78298,64250,36162,46312,5864,25733,27401,47275,28212
15189:542,10952,13424,29604,67714,61082,43683,41408,43990,56248
15201:25181,25712,1326,9180,22686,5403,30220,9708,2513,3167
15207:21216,76,17,226,698,16539,81,508,8769,564
15211:840,5627,10541,14793,157,27094,8069,7160,15772,4140
15214:57128,840,10843,3409,157,8069,32370,9852,42169,5111
15216:3913,37725,44628,47377,3241,9101,15560,21963,9354,2614
15221:69180,49954,68949,36757,974,508,76,9045,2816,14152
15224:17,616,15,70,302,654,364,542,226,58
15253:17,616,302,654,8,518,58,245,542,84
15278:17,302,616,654,8,32,58,15,518,84
15280:25910,8167,12332,698,3126,75530,17,1069,564,616
15288:84,302,654,4647,8,58,947,616,29,354
15289:508,17,226,70,76,1023,1991,564,38234,1382
15297:77657,27775,43137,44224,40762,40620,62535,31084,21628,30666
15302:51602,26782,1265,1945,32133,11959,26405,42086,5876,17
15303:69,1917,12597,3440,38690,17944,48176,3013,2815,14314
15306:
15308:327,157,27070,65,3196,2548,197,17,6793,13995
15313:
15333:17,4032,8,302,654,58,3378,84,114,564
15340:17,58,616,84,354,1102,6,650,542,285
15352:17,616,654,58,542,564,76,1410,650,15
15357:4600,20355,32307,51191,43403,79923,2048,17720,43365,75827
15366:17,616,84,1102,285,8,76,162,518,542
15375:17,616,302,58,654,518,15,542,61,564
15378:76,17,361,70,302,616,11884,698,654,650
15380:18996,11015,7821
15385:654,58,616,84,8,650,354,1102,15,285
15388:17,138,654,302,354,616,76,58,29,1382
15394:17,302,654,58,616,650,8,285,29,76
15404:18568,76,564,347,302,17,226,616,46,885
15420:17,302,654,616,58,650,138,226,29,354
15421:23387,45303,803,834,194,726,2369,3,2618,239
15433:12039,62680,6921,28894,1790,16258,76,245,17,508
15434:3481,20008,40142,25368,9656,31760,14505,81719,31342,16151
15441:46963,19357,7882,54503,26110,30750,24641,12584,53498,53880
15442:1749,226,13544,986,780,5767,1884,3137,2967,2241
15448:16763,5355,5103,4021,226
15451:17,654,518,616,15,58,8,32,787,650
15466:
15469:3378,22713,8161,186,7649,22929,36743,18705,77977,1342
15470:17331,19731,95581,9761,21127,14210,11539,36622,13348,6475
15476:564,40,76,2139,17,616,75586,6303,226,48501
15477:17,616,302,654,58,650,8,542,564,76
15490:
15495:17,616,302,654,58,8,15,564,518,650
15496:13542,76253,832,533,30936,19206,8066,65620,2028,15506
15503:899,17,6450,947,84,245,65,302,518,4420
15524:361,17,302,654,354,29,84,76,58,1102
15525:29,650,84,8,76,518,289,564,542,861
15534:8705,15199,48084,14538,8928,12551,32665,1002,441,710
15541:
15551:302,616,654,58,518,76,650,564,542,1102
15567:302,17,58,29,616,84,354,1102,138,650
15587:11270,6223,54390,16866,22238,61228,16861,3522,12855,20313
15591:17,76,7926,81,226,508,302,1023,564,1337
